Date,Title,Link,Post ID,Posted Date,Latitude,Longitude
01.01.2025,قوات سوريا الديمقراطية تقصف المجموعات المسلحة المدعومة من تركيا جنوب شرق منبج,https://syria.liveuamap.com/ar/2024/31-december-07-sdf-shelling-the-turkishbacked-armed-groups,22725852,2 الشهر منذ,36.09918,38.01793
01.01.2025,"الطيران المُسير التركي يستهدف بغارة جوية مجموعة لـ ""قوات سوريا الديمقراطية"" في محيط سد تشرين شرقي حلب",https://syria.liveuamap.com/ar/2024/30-december-22-turkish-drones-target-a-group-of-the-syrian,22725745,2 الشهر منذ,36.38108,38.172
01.01.2025,"أكدت وزارة الدفاع الأميركية، الاثنين، أن وقف إطلاق النار الذي توسطت فيه الولايات المتحدة مؤخرا بين حليفتها في حلف شمال الأطلسي تركيا وشركائها الأكراد في شمال سوريا ""لا يزال صامدا"" على الرغم من التقارير عن وقوع اشتباكات في المنطقة.",https://syria.liveuamap.com/ar/2024/30-december-20-the-pentagon-emphasized-on-monday-that-the,22725724,2 الشهر منذ,38.87212,-77.0548
01.01.2025,يقصف الجيش التركي والفصائل المسلحة التابعة له حالياً بلدة أبو قيقل ومحيط قرية البوبنة في ريف منبج الجنوبي الشرقي بالأسلحة الثقيلة.,https://syria.liveuamap.com/ar/2024/30-december-20-turkish-army-and-affiliated-armed-groups-are,22725729,2 الشهر منذ,36.44129,38.12678
01.01.2025,خريطة الغارات الجوية الإسرائيلية في سوريا التي استهدفت القواعد الجوية والدفاعات الجوية ومواقع المدفعية ومخازن الذخيرة بين 8 و16 كانون الأول/ديسمبر 2024,https://syria.liveuamap.com/ar/2024/30-december-20-map-of-israeli-airstrikes-in-syria-targeting,22725728,2 الشهر منذ,33.47972,36.22679
01.01.2025,قوات سوريا الديمقراطية تستهدف المسلحين الموالين لتركيا في محور أبو قلقل وريف منبج الجنوبي الشرقي براجمات الصواريخ والمدفعية,https://syria.liveuamap.com/ar/2024/30-december-20-sdf-forces-targeted-turkishbacked-militants,22725700,2 الشهر منذ,36.43454,38.05149
01.01.2025,أكسيوس عن مسؤولين أميركيين: المبعوث الأميركي دنيال روبينشتاين زار دمشق الأحد والتقى وزير الخارجية السوري,https://syria.liveuamap.com/ar/2024/30-december-20-axios-quoting-us-officials-us-envoy-daniel,22725674,2 الشهر منذ,33.51628,36.25093
01.01.2025,وزير الخارجية العراقي لنظيره السوري: العراق حريص على إعادة جميع أفراد بعثته الدبلوماسية لدمشق لمواصلة أعمالهم,https://syria.liveuamap.com/ar/2024/30-december-20-iraqi-foreign-minister-to-his-syrian-counterpart,22725673,2 الشهر منذ,33.51671,36.25188
01.01.2025,وأفادت وكالتنا بأن قرى قرقوشك وبئر حسو وكري صور وبركل في كوباني تعرضت لقصف تركي.,https://syria.liveuamap.com/ar/2024/30-december-19-the-anha-agency-reported-that-the-villages,22725679,2 الشهر منذ,36.74631,38.29456
01.01.2025,تنطلق في القامشلي مظاهرات تضامنية تطالب بحقوق اللاجئين والنازحين السوريين وتندد بالتغييرات الديمغرافية وتطالب بعودتهم الآمنة إلى ديارهم. ومن المقرر تنظيم فعاليات مماثلة في مختلف أنحاء سوريا,https://syria.liveuamap.com/ar/2024/30-december-18-solidarity-protests-held-in-qamishli-call,22725669,2 الشهر منذ,37.05269,41.23272
01.01.2025,وزير الخارجية الكويتي: نؤكد التزامنا بوحدة سوريا وسلامة أراضيها,https://syria.liveuamap.com/ar/2024/30-december-16-kuwaiti-foreign-minister-we-affirm-our-commitment,22725742,2 الشهر منذ,33.51259,36.27497
01.01.2025,وزارة الخارجية الكويتية: الوزير وأمين عام مجلس التعاون الخليجي يصلان إلى سوريا,https://syria.liveuamap.com/ar/2024/30-december-14-kuwaiti-foreign-ministry-minister-and-gcc,22725653,2 الشهر منذ,33.5137,36.27565
02.01.2025,رئيس الوزراء اللبناني نجيب ميقاتي يبحث في اتصال هاتفي مع الزعيم السوري أحمد الشرع العلاقات بين البلدين,https://syria.liveuamap.com/ar/2025/3-january-20-lebanese-prime-minister-najib-mikati-discusses,22726714,2 الشهر منذ,33.89461,35.497
02.01.2025,قصفت طائرات  التركي سد تشرين ومحيطه 5 مرات ومنطقة دير حافر 3 مرات والقصف مستمر,https://syria.liveuamap.com/ar/2025/3-january-19-turkish-warplanes-bombed-the-tishrin-dam-and,22726706,2 الشهر منذ,36.02992,37.95982
02.01.2025,الفصائل المسلحة المدعومة من تركيا تقصف أهدافاً لقوات سوريا الديمقراطية في قريتي أم الكيف وكوزالية على خط تل تمر بنيران المدفعية,https://syria.liveuamap.com/ar/2025/3-january-19-turkishbacked-armed-groups-hit-sdf-targets-in,22726660,2 الشهر منذ,36.62564,40.21599
02.01.2025,"مصادر الحدث: غارات تركية تستهدف مواقع  لـ""قسد"" قرب معمل السكر بريف مسكنة شرق حلب",https://syria.liveuamap.com/ar/2025/3-january-19-turkish-raids-target-sdf-sites-near-the-sugar,22726654,2 الشهر منذ,36.02189,37.96961
02.01.2025,"""قصفت طائرات حربية تركية مدينة دير حافر وريفها وسد تشرين ومحيطه جنوب شرق مدينة منبج، ولا تزال الطائرات تحلق في أجواء المنطقة""، بحسب المركز الإعلامي لقوات سوريا الديمقراطية.",https://syria.liveuamap.com/ar/2025/3-january-19-nturkish-warplanes-bombed-the-city-of-deir-hafer,22726657,2 الشهر منذ,36.38288,38.16338
02.01.2025,الطيران التركي ينفذ حاليا عدة غارات جوية في محيط سد تشرين وريف منبج,https://syria.liveuamap.com/ar/2025/3-january-18-the-turkish-airforce-is-currently-carrying-out,22726649,2 الشهر منذ,36.38432,38.17294
02.01.2025,"صرح البنتاغون أن الولايات المتحدة ""ليس لديها خطط لبناء قاعدة في كوباني"" في شمال شرق سوريا. وعلى الرغم من التقارير المحلية، قالت سكرتيرة البنتاغون سابرينا سينغ للصحفيين إنها ""ليست على علم"" بأي تحركات للقوات الأمريكية أو جهودها هناك.",https://syria.liveuamap.com/ar/2025/3-january-18-pentagon-says-us-has-no-plans-to-build-a-base,22726648,2 الشهر منذ,38.87052,-77.05441
02.01.2025,الولايات المتحدة تقول إنها لا تخطط لبناء قاعدة عسكرية في كوباني شمال سوريا,https://syria.liveuamap.com/ar/2025/3-january-18-us-says-it-has-no-plans-to-build-a-military,22726643,2 الشهر منذ,36.89088,38.3507
02.01.2025,بيان فرنسي ألماني بعد لقاء الجولاني: تم التأكيد على ضرورة مواصلة القتال ضد داعش,https://syria.liveuamap.com/ar/2025/3-january-17-frenchgerman-statement-after-meeting-with-aljulani,22726713,2 الشهر منذ,33.51642,36.25136
02.01.2025,اشتباكات بين قوات سوريا الديمقراطية والفصائل المسلحة المدعومة من تركيا على محور دير حافر,https://syria.liveuamap.com/ar/2025/3-january-15-clashes-between-sdf-and-turkishbacked-armed,22726629,2 الشهر منذ,36.15781,37.6886
02.01.2025,مصادر الحدث: إدارة العمليات العسكرية ترسل تعزيزات عسكرية لتأمين الحدود السورية اللبنانية,https://syria.liveuamap.com/ar/2025/3-january-14-the-military-operations-department-sends-military,22726608,2 الشهر منذ,33.82449,36.16459
02.01.2025,وزير الخارجية الفرنسي يدعو إلى إتلاف مخزون الأسلحة الكيميائية السورية,https://syria.liveuamap.com/ar/2025/3-january-14-french-foreign-minister-calls-for-destroying,22726601,2 الشهر منذ,33.51422,36.27565
02.01.2025,"شركة كهرباء ""إربد"" الأردنية تبدأ تزويد معبر نصيب في محافظة درعا بالتيار الكهربائي",https://syria.liveuamap.com/ar/2025/3-january-13-jordans-irbid-electricity-company-begins-supplying,22726597,2 الشهر منذ,32.53636,36.20201
02.01.2025,احتجاجات تتجدد في ساحة الكرامة بالسويداء اليوم، بمشاركة العشرات من مختلف مناطق المحافظة، رافعين شعارات للوحدة الوطنية ومناهضة المشاريع الانفصالية. كما نظمت وقفة في القريا احتجاجاً على قرارات الحكومة المؤقتة وتغيير المناهج التعليمية.,https://syria.liveuamap.com/ar/2025/3-january-12-protests-are-renewed-in-alkarama-square-in-sweida,22726590,2 الشهر منذ,32.7122,36.56653
02.01.2025,غارة جوية تستهدف مركزاً في بلدة الحرية شمال غرب الرقة والتي تعتبر خط إمداد عسكري ونقطة استراحة لمقاتلي ميليشيا قسد على جبهة منبج,https://syria.liveuamap.com/ar/2025/3-january-12-an-airstrike-targeted-a-center-in-the-town-of,22726586,2 الشهر منذ,36.25949,38.8686
02.01.2025,غارة جوية تستهدف مواقع مليشيا قوات سوريا الديمقراطية قسد في قرية الحرية بريف الطبقة,https://syria.liveuamap.com/ar/2025/3-january-11-an-airstrike-targets-the-positions-of-the-syrian,22726585,2 الشهر منذ,36.25561,38.8662
02.01.2025,بتاريخ ٣ / ١ / ٢٠٢٥، أثناء عمل وحدة من الجيش على إغلاق معبر غير شرعي عند الحدود اللبنانية السورية في منطقة معربون - بعلبك، حاول أشخاص سوريون فتح المعبر بواسطة جرافة، فأطلق عناصر الجيش نيرانًا تحذيرية في الهواء، وعمد السوريون إلى إطلاق النار نحو عناصر الجيش ما أدى إلى إصابة أحدهم ووقوع اشتباك بين الجانبين.nوقد اتخذت وحدات الجيش المنتشرة في القطاع تدابير عسكرية مشددة، وتجري ال اللازمة للحادثة,https://syria.liveuamap.com/ar/2025/3-january-11-lebanese-army-on-01032025-while-an-army-unit,22726603,2 الشهر منذ,33.83931,36.17661
02.01.2025,وزير الخارجية الفرنسي: نأمل أن تكون سوريا ذات سيادة ومستقرة وهادئة,https://syria.liveuamap.com/ar/2025/3-january-08-french-foreign-minister-we-hope-that-syria-will,22726552,2 الشهر منذ,33.51767,36.2519
02.01.2025,مراسل درعا 24: تحليق طائرة مُسيرة في أجواء بعض مناطق الريف الشرقي من محافظة درعا، غير معروف مصدرها.درعا طائرة_مسيرة تحليق الريف_الشرقي درعا24,https://syria.liveuamap.com/ar/2025/3-january-08-a-drone-is-flying-in-the-airspace-of-some-areas,22726554,2 الشهر منذ,32.66585,36.39084
02.01.2025,وزيرا خارجية فرنسا وألمانيا يصلان إلى دمشق,https://syria.liveuamap.com/ar/2025/3-january-05-france-and-germany-foreign-ministers-arrive,22726549,2 الشهر منذ,33.51392,36.2499
02.01.2025,سوريا: غارات إسرائيلية متواصلة على محافظة حلب وانفجارات قادمة من منطقة السفيرة (من المرجح أن تكون مصانع دفاعية أو مجمع علمي مستهدف),https://syria.liveuamap.com/ar/2025/2-january-21-syria-ongoing-israeli-airstrikes-in-aleppo-province,22726480,2 الشهر منذ,36.05618,37.33171
02.01.2025,غارات اسرائيلية على حلب شمالي سوريا,https://syria.liveuamap.com/ar/2025/2-january-21-israeli-raids-on-aleppo-northern-syria,22726479,2 الشهر منذ,36.05867,37.33532
02.01.2025,قال المرشد الإيراني، علي خامنئي، إن استمرار وجود القوات الأميركية في سوريا أمر مستحيل.وتحدث خامنئي في مراسم الذكرى الـ 5 لمقتل قاسم سليماني، مهندس الاستراتيجية الإيرانية في المنطقة، الذي قُتل بغارة جوية أميركية في بغداد بأمر من الرئيس الأميركي دونالد ترمب خلال ولايته الأولى,https://syria.liveuamap.com/ar/2025/2-january-21-irans-supreme-leader-ali-khamenei-said-the-continued,22726476,2 الشهر منذ,35.80249,51.42735
02.01.2025,المرصد السوري: 24 قتيلا في معارك بين فصائل موالية لتركيا و قوات سوريا الديموقراطية في منبج,https://syria.liveuamap.com/ar/2025/2-january-20-syrian-observatory-24-killed-in-battles-between,22726464,2 الشهر منذ,36.32147,38.11586
02.01.2025,سيطرت قوات الجيش الوطني على قرية السعيدين و تلة السيرياتيل الاستراتيجية قرب سد تشرين بريف منبج,https://syria.liveuamap.com/ar/2025/2-january-19-turkishbacked-sna-forces-took-control-of-the,22726467,2 الشهر منذ,36.40807,38.13416
02.01.2025,قوات سوريا الديمقراطية: صدت قوات مجلس منبج العسكري بنجاح هجمات المجموعات المدعومة من تركيا على محاور قريتي العطشانة والمسطاحة جنوب مدينة منبج، وفي محور أبو قلقل تصدت قوات سوريا الديمقراطية لهجوم آخر، وتمكنت خلاله من تدمير عربة مدرعة نوع BMP قرب قرية علوش وإعطاب دبابة، كما قتل وجرح العشرات من المقاتلين خلال الاشتباكات.,https://syria.liveuamap.com/ar/2025/2-january-15-sdf-press-the-forces-of-the-manbij-military,22726426,2 الشهر منذ,36.44103,38.13921
02.01.2025,طائرات مسيرة لقوات سوريا الديمقراطية تستهدف مجموعات مسلحة مدعومة من تركيا في ريف منبج,https://syria.liveuamap.com/ar/2025/2-january-15-sdf-drone-strike-at-the-turkishbacked-armed,22726474,2 الشهر منذ,36.40087,38.12741
02.01.2025,تسيطر مجموعات مسلحة مدعومة من تركيا ضمن غرفة عمليات #فجر_الحرية على برج الاتصالات في قرية #الرسم بريف #منبج شرقي #حلب، وهي نقطة تطل على سد تشرين والقرى المحيطة به.,https://syria.liveuamap.com/ar/2025/2-january-15-turkishbacked-armed-groups-within-fajralhurriya,22726425,2 الشهر منذ,36.29972,38.12197
02.01.2025,الطيران الإسرائيلي يشن غارات على ريف دمشق الغربي في منطقة تل الشحمسوريا,https://syria.liveuamap.com/ar/2025/2-january-13-israeli-aircraft-launch-raids-on-the-western,22726402,2 الشهر منذ,33.23951,35.99533
02.01.2025,انفجارات قوية تهز ريف دمشق الغربي وسط أنباء عن قصف إسرائيلي استهدف تل الشحم العسكري,https://syria.liveuamap.com/ar/2025/2-january-13-strong-explosions-rock-western-damascus-countryside,22726397,2 الشهر منذ,33.5119,36.00769
02.01.2025,Syria airstrikes Raqqa:استهدف طيران حربي تابع للتحـ.ـالف الدولي بعدة غـ.ـارات جـ.ـوية مواقعاً ينشط بها تنظيم د١عـــ ــش في بادية الرقة الجنوبية. ديرالزور_24,https://syria.liveuamap.com/ar/2025/2-january-12-international-coalition-warplanes-targeted-several,22726393,2 الشهر منذ,35.57202,38.94104
02.01.2025,مصادر في هيئة تحرير الشام: قسد طلبت إعادة هيكلة مليشياتها تحت مسمى فيلق معين ضمن الجيش الجديد ، وتحديد نسبة لها من الموارد التي تسيطر عليها خاصة النفط ، قوبلت هذه المطالبات بالرفض من القيادة العامة ، ولكن هناك مقترح يدرس لضم عناصر من قسد غير المتورطين بجرائم ضد السوريين…اس الصراع في الشاممفاوضات الهيئة وقسد،شروط الهيئة :١- حل قواتها في وزارة الدفاع٢- القرارات السيادية لحكومة دمشق٣- منح الأكراد حقوق ثقافية واجتماعية وإدارة لا مركزية٤- النفط ٨٠٪ لدمشق و ٢٠٪ للإدارة الذاتيةقسد رفضت كل هذه الشروطشروط قسد :١- إدارة لا مركزية شاملة…,https://syria.liveuamap.com/ar/2025/2-january-11-sources-in-hayat-tahrir-alsham-the-sdf-requested,22726390,2 الشهر منذ,33.51378,36.27675
02.01.2025,المدفعية التركية تقصف مواقع قوات سوريا الديمقراطية بالقرب من سد تشرين,https://syria.liveuamap.com/ar/2025/2-january-11-turkish-artillery-shelling-sdf-positions-near,22726381,2 الشهر منذ,36.3819,38.17723
02.01.2025,أعمال بناء قاعدة التحالف الدولي في كوباني,https://syria.liveuamap.com/ar/2025/2-january-10-construction-work-of-the-international-coalition,22726392,2 الشهر منذ,36.88015,38.35344
03.01.2025,رئيس هيئة الطيران المدني والنقل الجوي في سوريا: نطمئن شركات الطيران العربية والعالمية بأننا في مرحلة إعادة تأهيل كاملة لمطاري حلب ودمشق,https://syria.liveuamap.com/ar/2025/4-january-10-head-of-the-civil-aviation-and-air-transport,22726813,2 الشهر منذ,33.40936,36.52027
03.01.2025,وصول أول طائرة تحمل مساعدات من الهلال الأحمر المصري إلى مطار دمشق الدولي,https://syria.liveuamap.com/ar/2025/4-january-09-the-arrival-of-the-first-plane-carrying-aid,22726794,2 الشهر منذ,33.42684,36.51976
03.01.2025,الإدارة السورية: ضبطنا مستودعاً للذخيرة في حي الزهراء بحمص,https://syria.liveuamap.com/ar/2025/4-january-08-syrian-administration-we-seized-an-ammunition,22726764,2 الشهر منذ,34.72549,36.73811
03.01.2025,وكالة الأنباء السورية: حملة أمنية بالتعاون بين وزارة الداخلية إدارة العمليات العسكرية لملاحقة عناصر النظام السابق بمدينة حمص وريفها,https://syria.liveuamap.com/ar/2025/4-january-08-syrian-news-agency-a-security-campaign-in-cooperation,22726749,2 الشهر منذ,34.73019,36.71408
03.01.2025,رئيس الوزراء اللبناني نجيب ميقاتي يبحث في اتصال هاتفي مع الزعيم السوري أحمد الشرع العلاقات بين البلدين,https://syria.liveuamap.com/ar/2025/3-january-20-lebanese-prime-minister-najib-mikati-discusses,22726714,2 الشهر منذ,33.89461,35.497
03.01.2025,قصفت طائرات  التركي سد تشرين ومحيطه 5 مرات ومنطقة دير حافر 3 مرات والقصف مستمر,https://syria.liveuamap.com/ar/2025/3-january-19-turkish-warplanes-bombed-the-tishrin-dam-and,22726706,2 الشهر منذ,36.02992,37.95982
03.01.2025,الفصائل المسلحة المدعومة من تركيا تقصف أهدافاً لقوات سوريا الديمقراطية في قريتي أم الكيف وكوزالية على خط تل تمر بنيران المدفعية,https://syria.liveuamap.com/ar/2025/3-january-19-turkishbacked-armed-groups-hit-sdf-targets-in,22726660,2 الشهر منذ,36.62564,40.21599
03.01.2025,"مصادر الحدث: غارات تركية تستهدف مواقع  لـ""قسد"" قرب معمل السكر بريف مسكنة شرق حلب",https://syria.liveuamap.com/ar/2025/3-january-19-turkish-raids-target-sdf-sites-near-the-sugar,22726654,2 الشهر منذ,36.02189,37.96961
03.01.2025,"""قصفت طائرات حربية تركية مدينة دير حافر وريفها وسد تشرين ومحيطه جنوب شرق مدينة منبج، ولا تزال الطائرات تحلق في أجواء المنطقة""، بحسب المركز الإعلامي لقوات سوريا الديمقراطية.",https://syria.liveuamap.com/ar/2025/3-january-19-nturkish-warplanes-bombed-the-city-of-deir-hafer,22726657,2 الشهر منذ,36.38288,38.16338
03.01.2025,الطيران التركي ينفذ حاليا عدة غارات جوية في محيط سد تشرين وريف منبج,https://syria.liveuamap.com/ar/2025/3-january-18-the-turkish-airforce-is-currently-carrying-out,22726649,2 الشهر منذ,36.38432,38.17294
03.01.2025,"صرح البنتاغون أن الولايات المتحدة ""ليس لديها خطط لبناء قاعدة في كوباني"" في شمال شرق سوريا. وعلى الرغم من التقارير المحلية، قالت سكرتيرة البنتاغون سابرينا سينغ للصحفيين إنها ""ليست على علم"" بأي تحركات للقوات الأمريكية أو جهودها هناك.",https://syria.liveuamap.com/ar/2025/3-january-18-pentagon-says-us-has-no-plans-to-build-a-base,22726648,2 الشهر منذ,38.87052,-77.05441
03.01.2025,الولايات المتحدة تقول إنها لا تخطط لبناء قاعدة عسكرية في كوباني شمال سوريا,https://syria.liveuamap.com/ar/2025/3-january-18-us-says-it-has-no-plans-to-build-a-military,22726643,2 الشهر منذ,36.89088,38.3507
03.01.2025,بيان فرنسي ألماني بعد لقاء الجولاني: تم التأكيد على ضرورة مواصلة القتال ضد داعش,https://syria.liveuamap.com/ar/2025/3-january-17-frenchgerman-statement-after-meeting-with-aljulani,22726713,2 الشهر منذ,33.51642,36.25136
03.01.2025,اشتباكات بين قوات سوريا الديمقراطية والفصائل المسلحة المدعومة من تركيا على محور دير حافر,https://syria.liveuamap.com/ar/2025/3-january-15-clashes-between-sdf-and-turkishbacked-armed,22726629,2 الشهر منذ,36.15781,37.6886
03.01.2025,مصادر الحدث: إدارة العمليات العسكرية ترسل تعزيزات عسكرية لتأمين الحدود السورية اللبنانية,https://syria.liveuamap.com/ar/2025/3-january-14-the-military-operations-department-sends-military,22726608,2 الشهر منذ,33.82449,36.16459
03.01.2025,وزير الخارجية الفرنسي يدعو إلى إتلاف مخزون الأسلحة الكيميائية السورية,https://syria.liveuamap.com/ar/2025/3-january-14-french-foreign-minister-calls-for-destroying,22726601,2 الشهر منذ,33.51422,36.27565
03.01.2025,"شركة كهرباء ""إربد"" الأردنية تبدأ تزويد معبر نصيب في محافظة درعا بالتيار الكهربائي",https://syria.liveuamap.com/ar/2025/3-january-13-jordans-irbid-electricity-company-begins-supplying,22726597,2 الشهر منذ,32.53636,36.20201
03.01.2025,احتجاجات تتجدد في ساحة الكرامة بالسويداء اليوم، بمشاركة العشرات من مختلف مناطق المحافظة، رافعين شعارات للوحدة الوطنية ومناهضة المشاريع الانفصالية. كما نظمت وقفة في القريا احتجاجاً على قرارات الحكومة المؤقتة وتغيير المناهج التعليمية.,https://syria.liveuamap.com/ar/2025/3-january-12-protests-are-renewed-in-alkarama-square-in-sweida,22726590,2 الشهر منذ,32.7122,36.56653
03.01.2025,غارة جوية تستهدف مركزاً في بلدة الحرية شمال غرب الرقة والتي تعتبر خط إمداد عسكري ونقطة استراحة لمقاتلي ميليشيا قسد على جبهة منبج,https://syria.liveuamap.com/ar/2025/3-january-12-an-airstrike-targeted-a-center-in-the-town-of,22726586,2 الشهر منذ,36.25949,38.8686
03.01.2025,غارة جوية تستهدف مواقع مليشيا قوات سوريا الديمقراطية قسد في قرية الحرية بريف الطبقة,https://syria.liveuamap.com/ar/2025/3-january-11-an-airstrike-targets-the-positions-of-the-syrian,22726585,2 الشهر منذ,36.25561,38.8662
03.01.2025,بتاريخ ٣ / ١ / ٢٠٢٥، أثناء عمل وحدة من الجيش على إغلاق معبر غير شرعي عند الحدود اللبنانية السورية في منطقة معربون - بعلبك، حاول أشخاص سوريون فتح المعبر بواسطة جرافة، فأطلق عناصر الجيش نيرانًا تحذيرية في الهواء، وعمد السوريون إلى إطلاق النار نحو عناصر الجيش ما أدى إلى إصابة أحدهم ووقوع اشتباك بين الجانبين.nوقد اتخذت وحدات الجيش المنتشرة في القطاع تدابير عسكرية مشددة، وتجري ال اللازمة للحادثة,https://syria.liveuamap.com/ar/2025/3-january-11-lebanese-army-on-01032025-while-an-army-unit,22726603,2 الشهر منذ,33.83931,36.17661
03.01.2025,وزير الخارجية الفرنسي: نأمل أن تكون سوريا ذات سيادة ومستقرة وهادئة,https://syria.liveuamap.com/ar/2025/3-january-08-french-foreign-minister-we-hope-that-syria-will,22726552,2 الشهر منذ,33.51767,36.2519
03.01.2025,مراسل درعا 24: تحليق طائرة مُسيرة في أجواء بعض مناطق الريف الشرقي من محافظة درعا، غير معروف مصدرها.درعا طائرة_مسيرة تحليق الريف_الشرقي درعا24,https://syria.liveuamap.com/ar/2025/3-january-08-a-drone-is-flying-in-the-airspace-of-some-areas,22726554,2 الشهر منذ,32.66585,36.39084
