Date,Title,Link,Post ID,Posted Date,Latitude,Longitude
01.02.2025,أحمد الشرع في أول خطاب قصير له منذ توليه منصبه أمس: يقول إنه ليس حاكماً بل خادماً؛ سيشكل حكومة شاملة من مختلف مكونات سورية؛ سيعلن عن لجنة تحضيرية لمؤتمر الحوار الوطني,https://syria.liveuamap.com/ar/2025/30-january-19-ahmed-sharaa-in-short-first-speech-since-taking,22733486,1 الشهر منذ,33.51648,36.25145
01.02.2025,الشرع:  سوريا تحررت من نظام مجرم    سوريا تحررت بفضل تضحيات جميع السوريين بالداخل والخارج    نفتح فصلا جديدا في تاريخ سوريا  قناة_العربية,https://syria.liveuamap.com/ar/2025/30-january-19-alsharaa-in-a-speech-syria-was-liberated-from,22733485,1 الشهر منذ,33.51705,36.25145
01.02.2025,اشتباكات بين الجيش الوطني وقوات سوريا الديمقراطية على خط دير حافر شرقي منبج,https://syria.liveuamap.com/ar/2025/30-january-19-clashes-are-taking-place-between-sna-and-sdf,22733488,1 الشهر منذ,36.19431,37.7504
01.02.2025,"جلسة استماع للجنة الاستخبارات بمجلس الشيوخ الأمريكي لتأكيد تعيين تولسي جابارد في منصب مدير الاستخبارات الوطنية الأمريكية. قالت تولسي جابارد: ""أنا أكره تنظيم القاعدة. أكره أن يكون لدينا قادة يتقربون من المتطرفين الإسلاميين، ويقللون من شأنهم إلى ما يسمى بالمتمردين"". تقول إن سوريا  تحت سيطرة فرع من تنظيم القاعدة وزعيم ""رقص في الشوارع"" في الحادي عشر من سبتمبر.",https://syria.liveuamap.com/ar/2025/30-january-16-senate-intelligence-committee-confirmation,22733443,1 الشهر منذ,38.88968,-77.00901
01.02.2025,الخارجية القطرية: رئيس الوزراء وزير الخارجية بحث مع وزير الخارجية الإيراني في الدوحة الأوضاع في غزة وسوريا,https://syria.liveuamap.com/ar/2025/30-january-14-qatari-foreign-ministry-prime-minister-and,22733436,1 الشهر منذ,25.34354,51.51923
01.02.2025,قصفت القوات المسلحة التركية بنيران المدفعية أهدافاً لقوات سوريا الديمقراطية في قرية أم براميل على محور عين عيسى.,https://syria.liveuamap.com/ar/2025/30-january-14-the-turkish-armed-forces-hit-sdf-targets-in,22733431,1 الشهر منذ,36.40248,38.85229
01.02.2025,سمو الأمير المفدى يصل إلى العاصمة دمشق في زيارة رسمية إلى الجمهورية العربية السورية الشقيقة، وفي مقدمة مستقبليه أخوه فخامة السيد أحمد الشرع رئيس الجمهورية العربية السورية. قطر سوريا,https://syria.liveuamap.com/ar/2025/30-january-09-qatari-emir-arrives-in-the-capital-damascus,22733391,1 الشهر منذ,33.40865,36.51049
01.02.2025,رئيس دولة قطر يصل إلى العاصمة السورية دمشق,https://syria.liveuamap.com/ar/2025/30-january-09-the-president-of-the-state-of-qatar-arrives,22733389,1 الشهر منذ,33.51394,36.29584
01.02.2025,وفد عسكري رفيع المستوى من وزارة الدفاع التركية يلتقي مسؤولين في الجيش السوري الجديد,https://syria.liveuamap.com/ar/2025/30-january-06-a-highlevel-military-delegation-from-the-turkish,22733321,1 الشهر منذ,33.51234,36.28098
01.02.2025,المحتجون على سد تشرين: حماية السد مسؤولية جميع المكونات السوريةعرض المزيد (  وكالة أنباء هاوار ANHA    لحظة بلحظة عبر الواتس اب,https://syria.liveuamap.com/ar/2025/30-january-05-protesters-at-tishreen-dam-protecting-the-dam,22733293,1 الشهر منذ,36.37968,38.18882
01.02.2025,صور من فعاليات مؤتمر إعلان انتصار الثورة السورية وتنصيب الشرع رئيساً للبلاد,https://syria.liveuamap.com/ar/2025/29-january-18-pictures-from-the-activities-of-the-conference,22733198,1 الشهر منذ,33.51824,36.25265
01.02.2025,"العقيد حسن عبد الغني : نعلن تولية السيد القائد ""أحمد الشرع"" رئاسة البلاد في المرحلة الانتقالية، ويقوم بمهام رئاسة الجمهورية العربية السورية، ويمثلها في المحافل الدولية  مؤتمر_النصر",https://syria.liveuamap.com/ar/2025/29-january-18-colonel-hassan-abdul-ghani-we-announce-the,22733196,1 الشهر منذ,33.51704,36.25117
01.02.2025,العقيد حسن عبد الغني: نعلن حل حزب البعث العربي الاشتراكي، وأحزاب الجبهة الوطنية التقدمية، وما يتبع لها من منظمات ومؤسسات ولجان، ويحظر إعادة تشكيلها تحت أي اسم آخر، على أن تعود جميع أصولها إلى الدولة السورية   مؤتمر_النصر,https://syria.liveuamap.com/ar/2025/29-january-18-colonel-hassan-abdul-ghani-we-announce-the,22733195,1 الشهر منذ,33.51704,36.25117
01.02.2025,تنصيب أحمد الشرع رئيساً للجمهورية العربية السورية  للمرحلة الانتقالية وحل الأجهزة الأمنية وحزب البعث والجيش و مجلس الشعب,https://syria.liveuamap.com/ar/2025/29-january-18-inauguration-of-ahmed-alsharaa-as-president,22733194,1 الشهر منذ,33.51709,36.25295
01.02.2025,الناطق باسم إدارة العمليات العسكرية العقيد حسن عبد الغني: نعلن انتصار الثورة السورية العظيمة، واعتبار الثامن من كانون الأول من كل عام يوماً وطنياً.  مؤتمر_النصر,https://syria.liveuamap.com/ar/2025/29-january-18-spokesman-for-the-military-operations-department,22733197,1 الشهر منذ,33.51642,36.25223
02.02.2025,قالت الرئاسة التركية يوم الاثنين إن الرئيس الانتقالي السوري المعين حديثا أحمد الشرع سيزور أنقرة يوم الثلاثاء بدعوة من الرئيس التركي رجب طيب أردوغان.,https://syria.liveuamap.com/ar/2025/3-february-09-syrias-newly-appointed-transitional-president,22734284,1 الشهر منذ,39.92671,32.83951
02.02.2025,قوات سوريا الديمقراطية تلقي القبض على 13 مشتبهاً بالإرهاب خلال مداهمات في بلدة الكبر غرب دير الزور,https://isis.liveuamap.com/ar/2025/3-february-07-sdf-special-forces-captured-13-terror-suspects,22734343,1 الشهر منذ,35.7731,39.78836
02.02.2025,ارتفاع عدد قتلى انفجار منبج في ريف حلب الشرقي إلى 13,https://syria.liveuamap.com/ar/2025/3-february-07-death-toll-from-manbij-explosion-in-eastern,22734195,1 الشهر منذ,36.52397,37.94901
02.02.2025,القوات الإسرائيلية تنسحب من مبنيي المحافظة والمحكمة في مدينة البعث بمحافظة القنيطرة جنوبي سوريا,https://syria.liveuamap.com/ar/2025/2-february-20-israeli-forces-withdraw-from-the-governorate,22734168,1 الشهر منذ,33.16904,35.87214
02.02.2025,ريف_حلب طيران مجهول الهوية يستهدف بـ 3 غارات جوية قبل قليل مقرات لميليشيات الأنجاس QSD فوق جبل الضيجة قرب بلدة صرين شرق حلب,https://syria.liveuamap.com/ar/2025/2-february-19-aleppo-countryside-unidentified-aircraft-targeted,22734167,1 الشهر منذ,36.59815,38.30624
02.02.2025,مصادر سورية: القوات الإسرائيلية تنسحب من النقاط العسكرية التي سيطرت عليها عقب سقوط نظام الأسد في محيط قرية القحطانية بريف القنيطرة,https://syria.liveuamap.com/ar/2025/2-february-18-syrian-sources-israeli-forces-withdraw-from,22734115,1 الشهر منذ,33.11382,35.89225
02.02.2025,مصادر سورية: انسحاب جزئي للقوات الإسرائيلية من سد المنطرة بريف القنيطرة الشمالي,https://syria.liveuamap.com/ar/2025/2-february-18-syrian-sources-partial-withdrawal-of-israeli,22734116,1 الشهر منذ,33.1175,35.8707
02.02.2025,الطيران المُسّير التركي يستهدف بغارة جوية مواقع ميليشيا «قسد» PKK/SDF في محيط سد تشرين.  Tishreen_Dam Tişrin Tishrin,https://syria.liveuamap.com/ar/2025/2-february-12-turkish-drones-target-sdf-militia-positions,22734092,1 الشهر منذ,36.36258,38.20633
02.02.2025,تفجير طائرة مسيرة انتحارية تابعة للجيش التركي عند سد تشرين دون ورود أنباء عن إصابات,https://syria.liveuamap.com/ar/2025/1-february-14-a-turkish-army-suicide-drone-detonated-at-tishreen,22733926,1 الشهر منذ,36.38313,38.17234
02.02.2025,جنوب سوريا: أفادت الأنباء أن رجلاً أطلق النار على جنود إسرائيليين في منطقة ترنجة (محافظة القنيطرة) الليلة الماضية، ثم داهم جيش  القرية واعتقل رجلين، وهذه هي الحادثة الأولى من نوعها في المنطقة,https://syria.liveuamap.com/ar/2025/1-february-10-south-syria-last-night-a-man-reportedly-opened,22733858,1 الشهر منذ,33.23294,35.84358
02.02.2025,الرئيس المصري يهنئ أحمد الشرع بتوليه منصب رئاسة سوريا خلال المرحلة الانتقالية,https://syria.liveuamap.com/ar/2025/1-february-01-egyptian-president-congratulates-ahmed-alsharaa,22733769,1 الشهر منذ,30.08867,31.31936
02.02.2025,"إذاعة الجيش الإسرائيلي: ""إرهابيون مسلحون"" أطلقوا النار على قوات الجيش الإسرائيلي في المنطقة العازلة في سوريا",https://syria.liveuamap.com/ar/2025/31-january-21-israel-army-radio-armed-militants-opened-fire,22733768,1 الشهر منذ,33.37985,35.83603
02.02.2025,"المرصد السوري: غارات جوية تركية استهدفت بلدة صرين ومحطيها ومحيط سد تشرين وقرقوزاق ومدرسة بقرية خروص في ريف عين العرب ""كوباني""",https://syria.liveuamap.com/ar/2025/31-january-21-turkish-airstrikes-targeted-the-town-of-sarrin,22733748,1 الشهر منذ,36.36592,38.22556
02.02.2025,الطيران الحربي التركي يستهدف بغارات جوية عنيفة مواقع مليشيا قسد في محيط سد_تشرين شرقي حلب.,https://syria.liveuamap.com/ar/2025/31-january-20-turkish-warplanes-target-sdf-positions-in-the,22733729,1 الشهر منذ,36.38231,38.19466
02.02.2025,مصدر في الخارجية التركية لرويترز: وزير الخارجية التركي ونظيره الروسي يبحثان هاتفيا الوضع في سوريا,https://syria.liveuamap.com/ar/2025/31-january-15-the-turkish-foreign-minister-and-his-russian,22733670,1 الشهر منذ,39.91102,32.81633
02.02.2025,القبض على عاطف نجيب ، ابن خالة رئيس النظام البائد بشار الأسد، ورئيس فرع الأمن السياسي السابق في درعا.n نجيب متهم بارتكاب جرائم في بداية الثورة السورية، من بينها اقتلاع أظـ.افـ.ر الأطـ.فال الذين طالبوا بالحرية في درعا من بينهم حمزة_الخطيب,https://syria.liveuamap.com/ar/2025/31-january-14-arrest-of-atef-najib-cousin-of-the-former-regime,22733668,1 الشهر منذ,32.61941,36.10537
02.02.2025,الاتحاد الأوروبي للعربية: نعمل على تعزيز الحضور الأوروبي في سوريا,https://syria.liveuamap.com/ar/2025/31-january-11-eu-we-are-working-to-strengthen-the-european,22733631,1 الشهر منذ,50.83864,4.37557
02.02.2025,استهدفت غارة إسرائيلية، حوالي الساعة الثالثة فجر اليوم الجمعة، الطريق الرئيسي الواصل بين سوريا ولبنان، والذي يربط بلدة الطفيل اللبنانية ببلدة عسال الورد السورية في القلمون الغربي.,https://israelpalestine.liveuamap.com/ar/2025/31-january-10-an-israeli-airstrike-targeted-the-main-road,22733624,1 الشهر منذ,33.84874,36.38054
02.02.2025,"أعلنت القيادة المركزية الأمريكية (CENTCOM) في بيانٍ رسمي عن تنفيذ غارة جوية دقيقة يوم 30 كانون الثاني في شمال غرب سوريا، استهدفت القيادي في جماعة حراس الدين المرتبطة بتنظيم القاعدة، محمد صلاح الزبير  ووفقًا للبيان، أكدت القوات الأمريكية نجاح العملية في تحييد ""الزبير"" الذي وصفته…",https://syria.liveuamap.com/ar/2025/31-january-09-the-us-central-command-centcom-announced-in,22733613,1 الشهر منذ,38.86879,-77.05592
02.02.2025,الجيش الأميركي يقول إنه قتل قياديا بارزا في جماعة حراس الدين التابعة لتنظيم القاعدة في غارة جوية بشمال غرب سوريا,https://syria.liveuamap.com/ar/2025/31-january-08-the-us-military-says-it-has-killed-a-senior,22733591,1 الشهر منذ,38.86818,-77.05553
02.02.2025,وحدات مدفعية تابعة للقوات المسلحة التركية تقصف أهدافاً لقوات سوريا الديمقراطية في منطقة أبو راسين شرقي رأس العين,https://syria.liveuamap.com/ar/2025/31-january-07-turkish-armed-forces-artillery-units-hit-sdf,22733563,1 الشهر منذ,36.84581,40.32944
02.02.2025,شنت طائرة تابعة للتحالف الدولي غارة جوية على هدف قرب بلدة باتبو جنوب سرمدا,https://syria.liveuamap.com/ar/2025/30-january-20-an-international-coalition-aircraft-launched,22733500,1 الشهر منذ,36.13273,36.73759
02.02.2025,الشرع: سنركز في الفترة المقبلة على بناء مؤسسات قوية للدولة لا فساد فيها ولا رشاوى وتحقيق السلم الأهلي وملاحقة ين ممن ولغوا في الدم السوري,https://syria.liveuamap.com/ar/2025/30-january-20-alsharaa-we-will-focus-in-the-coming-period,22733487,1 الشهر منذ,33.51433,36.25059
02.02.2025,أحمد الشرع في أول خطاب قصير له منذ توليه منصبه أمس: يقول إنه ليس حاكماً بل خادماً؛ سيشكل حكومة شاملة من مختلف مكونات سورية؛ سيعلن عن لجنة تحضيرية لمؤتمر الحوار الوطني,https://syria.liveuamap.com/ar/2025/30-january-19-ahmed-sharaa-in-short-first-speech-since-taking,22733486,1 الشهر منذ,33.51648,36.25145
02.02.2025,الشرع:  سوريا تحررت من نظام مجرم    سوريا تحررت بفضل تضحيات جميع السوريين بالداخل والخارج    نفتح فصلا جديدا في تاريخ سوريا  قناة_العربية,https://syria.liveuamap.com/ar/2025/30-january-19-alsharaa-in-a-speech-syria-was-liberated-from,22733485,1 الشهر منذ,33.51705,36.25145
02.02.2025,اشتباكات بين الجيش الوطني وقوات سوريا الديمقراطية على خط دير حافر شرقي منبج,https://syria.liveuamap.com/ar/2025/30-january-19-clashes-are-taking-place-between-sna-and-sdf,22733488,1 الشهر منذ,36.19431,37.7504
02.02.2025,"جلسة استماع للجنة الاستخبارات بمجلس الشيوخ الأمريكي لتأكيد تعيين تولسي جابارد في منصب مدير الاستخبارات الوطنية الأمريكية. قالت تولسي جابارد: ""أنا أكره تنظيم القاعدة. أكره أن يكون لدينا قادة يتقربون من المتطرفين الإسلاميين، ويقللون من شأنهم إلى ما يسمى بالمتمردين"". تقول إن سوريا  تحت سيطرة فرع من تنظيم القاعدة وزعيم ""رقص في الشوارع"" في الحادي عشر من سبتمبر.",https://syria.liveuamap.com/ar/2025/30-january-16-senate-intelligence-committee-confirmation,22733443,1 الشهر منذ,38.88968,-77.00901
02.02.2025,الخارجية القطرية: رئيس الوزراء وزير الخارجية بحث مع وزير الخارجية الإيراني في الدوحة الأوضاع في غزة وسوريا,https://syria.liveuamap.com/ar/2025/30-january-14-qatari-foreign-ministry-prime-minister-and,22733436,1 الشهر منذ,25.34354,51.51923
02.02.2025,قصفت القوات المسلحة التركية بنيران المدفعية أهدافاً لقوات سوريا الديمقراطية في قرية أم براميل على محور عين عيسى.,https://syria.liveuamap.com/ar/2025/30-january-14-the-turkish-armed-forces-hit-sdf-targets-in,22733431,1 الشهر منذ,36.40248,38.85229
02.02.2025,سمو الأمير المفدى يصل إلى العاصمة دمشق في زيارة رسمية إلى الجمهورية العربية السورية الشقيقة، وفي مقدمة مستقبليه أخوه فخامة السيد أحمد الشرع رئيس الجمهورية العربية السورية. قطر سوريا,https://syria.liveuamap.com/ar/2025/30-january-09-qatari-emir-arrives-in-the-capital-damascus,22733391,1 الشهر منذ,33.40865,36.51049
03.02.2025,مدير منظمة الصحة العالمية: قلقون من العنف المستمر في مدينة منبج السورية,https://syria.liveuamap.com/ar/2025/4-february-22-who-director-we-are-concerned-about-the-ongoing,22734771,1 الشهر منذ,46.22419,6.10066
03.02.2025,أردوغان: تم افتتاح قنصليتنا بشكل رسمي في حلب.,https://syria.liveuamap.com/ar/2025/4-february-18-erdogan-our-consulate-has-been-officially-opened,22734645,1 الشهر منذ,39.93106,32.79813
03.02.2025,الرئيس السوري: بدأنا العمل مع تركيا في ملفات كبرى على رأسها بناء استراتيجية مشتركة لمواجهة التهديدات الأمنية,https://syria.liveuamap.com/ar/2025/4-february-18-ahmed-al-sharaa-we-have-started-working-with,22734644,1 الشهر منذ,39.93014,32.79831
03.02.2025,أصحاب المحلات التجارية في مدينة منبج بريف حلب ينفذون إضرابًا عامًا احتجاجا على التفجيرات الأخيرة التي ضربت المدينة وراح ضحيتها قتلى من المدنيينفيديو,https://syria.liveuamap.com/ar/2025/4-february-18-shop-owners-in-the-city-of-manbij-in-the-countryside,22734643,1 الشهر منذ,36.52631,37.95467
03.02.2025,أردوغان: العقوبات الغربية على سوريا تمثل عقبة أمام نهوض البلاد وسنعمل على دعم الجهود لرفعها,https://syria.liveuamap.com/ar/2025/4-february-19-erdogan-western-sanctions-on-syria-are-an-obstacle,22734640,1 الشهر منذ,39.92914,32.79897
03.02.2025,الشرع: ناقشنا مع الرئيس التركي ضرورة انسحاب إسرائيل من المنطقة العازلة,https://syria.liveuamap.com/ar/2025/4-february-17-alsharaa-we-discussed-with-the-turkish-president,22734641,1 الشهر منذ,39.93021,32.7967
03.02.2025,الشرع: بدأنا العمل على تعزيز العلاقات بين سوريا وتركيا في مختلف المجالات,https://syria.liveuamap.com/ar/2025/4-february-17-alsharaa-we-have-started-working-to-strengthen,22734642,1 الشهر منذ,39.93116,32.79815
03.02.2025,الشرع: الشعب السوري لن ينسى الوقفة التاريخية لدولة تركيا مع شعبنا,https://syria.liveuamap.com/ar/2025/4-february-17-alsharaa-the-syrian-people-will-not-forget,22734648,1 الشهر منذ,39.93037,32.79858
03.02.2025,الرئيس السوري: العلاقة بين سوريا وتركيا ممتدة عبر التاريخ والجغرافيا,https://syria.liveuamap.com/ar/2025/4-february-17-ahmed-al-sharaa-the-relationship-between-syria,22734646,1 الشهر منذ,39.92936,32.79768
03.02.2025,أردوغان: من الضروري أن تقدم البلدان العربية والإسلامية الدعم للإدارة الجديدة في سوريا,https://syria.liveuamap.com/ar/2025/4-february-17-erdogan-it-is-necessary-for-arab-and-islamic,22734652,1 الشهر منذ,39.92944,32.79793
03.02.2025,أردوغان: سنساهم في الجهود الرامية لرفع العقوبات المفروضة على سوريا,https://syria.liveuamap.com/ar/2025/4-february-17-erdogan-we-will-contribute-to-efforts-to-lift,22734649,1 الشهر منذ,39.92762,32.79968
03.02.2025,أردوغان: أكدت للرئيس السوري استعدادنا لتقديم الدعم اللازم في مواجهة التنظيمات بكل أشكالها,https://syria.liveuamap.com/ar/2025/4-february-17-erdogan-i-assured-the-syrian-president-of-our,22734639,1 الشهر منذ,39.93127,32.79768
03.02.2025,أردوغان: نؤكد على احترام سيادة سوريا ووحدة أراضيها,https://syria.liveuamap.com/ar/2025/4-february-17-erdogan-we-stress-respect-for-syrias-sovereignty,22734638,1 الشهر منذ,39.93069,32.79841
03.02.2025,الرئيس التركي: سنعمل بكل مؤسساتنا لرفع العلاقة مع سوريا للمستوى الاستراتيجي,https://syria.liveuamap.com/ar/2025/4-february-17-turkish-president-we-will-work-with-all-our,22734637,1 الشهر منذ,39.93057,32.79894
03.02.2025,أردوغان: هذه الزيارة للرئيس السوري لبلدنا تاريخية,https://syria.liveuamap.com/ar/2025/4-february-17-erdogan-this-visit-of-the-syrian-president,22734636,1 الشهر منذ,39.93055,32.79833
03.02.2025,أردوغان: فصل جديد بدأ ليس في سوريا فحسب بل في المنطقة كلها,https://syria.liveuamap.com/ar/2025/4-february-17-erdogan-a-new-chapter-has-begun-not-only-in,22734633,1 الشهر منذ,39.93001,32.79746
03.02.2025,أردوغان: الشعب السوري عانى على مدى أكثر من 13 عاما من الظلم والقتل بكل أشكاله,https://syria.liveuamap.com/ar/2025/4-february-17-erdogan-the-syrian-people-have-suffered-for,22734632,1 الشهر منذ,39.93043,32.79785
03.02.2025,الرئيس السوري أحمد الشرع يلتقي نظيره التركي رجب طيب أردوغان في أنقرة، لبحث المستجدات السياسية والتعاون الثنائي بين البلدين.n,https://syria.liveuamap.com/ar/2025/4-february-14-syrian-president-ahmed-alsharaa-meets-his-turkish,22734623,1 الشهر منذ,39.93132,32.79783
03.02.2025,الرقة: طائرات تركية تستهدف مواقع ميليشيا قسد داخل اللواء 93 في عين عيسى بغارة جوية,https://syria.liveuamap.com/ar/2025/4-february-14-raqqa-turkish-aircraft-target-sdf-positions,22734625,1 الشهر منذ,36.35214,38.83804
03.02.2025,مسؤول إدارة الأمن العام في محافظة دمشق: إدارة الأمن العام تطوق منطقة السومرية وتحرر أربعة مختطفين وتعتقل الخلية الخاطفة (وكالة سانا),https://syria.liveuamap.com/ar/2025/4-february-13-damascus-public-security-directorate-official,22734601,1 الشهر منذ,33.48471,36.2178
03.02.2025,طائرات حربية تركية (F16) تجدد غاراتها على مواقع مليشيا قسد في مدينة سد تشرين السكنية,https://syria.liveuamap.com/ar/2025/4-february-13-turkish-warplanes-f16-renew-airstrikes-on-sdf,22734602,1 الشهر منذ,36.38773,38.16158
03.02.2025,من المتوقع أن يناقش الرئيس السوري الانتقالي أحمد الشرع والرئيس التركي رجب طيب أردوغان اتفاقية دفاع مشترك في أنقرة يوم الثلاثاء، بما في ذلك إنشاء قواعد جوية تركية في وسط سوريا وتدريب الجيش السوري الجديد، حسبما قالت أربعة مصادر مطلعة على الأمر.,https://syria.liveuamap.com/ar/2025/4-february-10-syrias-transitional-president-ahmed-alsharaa,22734574,1 الشهر منذ,39.92775,32.79882
03.02.2025,"الرئيس السوري: يوجد حوار بيننا وبين ""قسد"" لحل بعض الخلافات، وسيتم تشكيل لجنة تحضيرية لاختيار ممثلين عن الشعب السوري في مؤتمر الحوار الوطني.(التلفزيون العربي)",https://syria.liveuamap.com/ar/2025/4-february-08-syrian-president-there-is-a-dialogue-between,22734560,1 الشهر منذ,33.51821,36.25002
03.02.2025,وتقصف القوات التركية والفصائل الموالية لها أهدافاً لقوات سوريا الديمقراطية الواقعة على خط سد تشرين بنيران المدفعية.,https://syria.liveuamap.com/ar/2025/3-february-20-the-turkish-armed-forces-and-factions-are-hitting,22734436,1 الشهر منذ,36.38614,38.15002
03.02.2025,يكشف الشرع السوري أن دمشق طلبت من تركيا وقف الهجوم الشامل ضد قوات سوريا الديمقراطية لإفساح المجال للمفاوضات، لكنه يضيف أنه ليس متفائلاً كثيراً بشأن التوصل إلى اتفاق مع قوات سوريا الديمقراطية — الإيكونوميست,https://syria.liveuamap.com/ar/2025/3-february-19-syrias-al-sharaa-reveals-that-damascus-asked,22734380,1 الشهر منذ,33.51692,36.25117
03.02.2025,الرئيس السوري أحمد الشرع لتلفزيون سوريا: الفترة الزمنية للوصول إلى انتخابات رئاسية تحتاج ما بين 4 و5 سنوات,https://syria.liveuamap.com/ar/2025/3-february-17-syrian-president-ahmad-alsharaa-to-syria-tv,22734365,1 الشهر منذ,33.51804,36.25278
03.02.2025,الشرع: نرفض أي مساع لتقسيم سوريا أو انفصال أي جزء منها وسنشكل جيشا وطنيا لكل السوريين,https://syria.liveuamap.com/ar/2025/3-february-17-alsharaa-we-reject-any-efforts-to-divide-syria,22734363,1 الشهر منذ,33.51653,36.25307
03.02.2025,الرئيس السوري: قسد أبدت استعدادها لحصر السلاح بيد الدولة,https://syria.liveuamap.com/ar/2025/3-february-17-syrian-president-sdf-expressed-its-readiness,22734362,1 الشهر منذ,33.51767,36.2519
